"REF_DATE","GEO","DGUID","Traveller characteristics","Traveller type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2025-03","Bedwell Harbour","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297020311","278.41.2","2","","p","","0"
"2025-03","Bedwell Harbour","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297020312","278.41.3","28","","p","","0"
"2025-03","Bedwell Harbour","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297020313","278.42.1","30","","p","","0"
"2025-03","Bedwell Harbour","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297020314","278.42.2","2","","p","","0"
"2025-03","Bedwell Harbour","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297020315","278.42.3","28","","p","","0"
"2025-03","Campbell River","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297020545","279.41.1","23","","p","","0"
"2025-03","Campbell River","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297020546","279.41.2","23","","p","","0"
"2025-03","Campbell River","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297020548","279.42.1","23","","p","","0"
"2025-03","Campbell River","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297020549","279.42.2","23","","p","","0"
"2025-03","Courtenay/Comox","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297020780","280.41.1","747","","p","","0"
"2025-03","Courtenay/Comox","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297020781","280.41.2","159","","p","","0"
"2025-03","Courtenay/Comox","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297020782","280.41.3","588","","p","","0"
"2025-03","Nanaimo","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297021015","281.41.1","37","","p","","0"
"2025-03","Nanaimo","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297021016","281.41.2","18","","p","","0"
"2025-03","Nanaimo","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297021017","281.41.3","19","","p","","0"
"2025-03","Nanaimo","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297021018","281.42.1","37","","p","","0"
"2025-03","Nanaimo","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297021019","281.42.2","18","","p","","0"
"2025-03","Nanaimo","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297021020","281.42.3","19","","p","","0"
"2025-03","Sidney","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297021250","282.41.1","71","","p","","0"
"2025-03","Sidney","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297021251","282.41.2","17","","p","","0"
"2025-03","Sidney","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297021252","282.41.3","54","","p","","0"
"2025-03","Sidney","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297021253","282.42.1","71","","p","","0"
"2025-03","Sidney","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297021254","282.42.2","17","","p","","0"
"2025-03","Sidney","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297021255","282.42.3","54","","p","","0"
"2025-03","Victoria - other locations","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297021485","283.41.1","4229","","p","","0"
"2025-03","Victoria - other locations","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297021486","283.41.2","222","","p","","0"
"2025-03","Victoria - other locations","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297021487","283.41.3","4007","","p","","0"
"2025-03","Victoria - other locations","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297021488","283.42.1","4229","","p","","0"
"2025-03","Victoria - other locations","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297021489","283.42.2","222","","p","","0"
"2025-03","Victoria - other locations","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297021490","283.42.3","4007","","p","","0"
"2025-03","Victoria International Airport","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297021720","284.41.1","7951","","p","","0"
"2025-03","Victoria International Airport","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297021721","284.41.2","289","","p","","0"
"2025-03","Victoria International Airport","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297021722","284.41.3","7662","","p","","0"
"2025-03","Victoria International Airport","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297021723","284.42.1","3023","","p","","0"
"2025-03","Victoria International Airport","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297021724","284.42.2","207","","p","","0"
"2025-03","Victoria International Airport","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297021725","284.42.3","2816","","p","","0"
"2025-03","Yukon","2016A000260","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297021955","285.41.1","1205","","p","","0"
"2025-03","Yukon","2016A000260","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297021956","285.41.2","831","","p","","0"
"2025-03","Yukon","2016A000260","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297021957","285.41.3","374","","p","","0"
"2025-03","Yukon","2016A000260","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297021958","285.42.1","1205","","p","","0"
"2025-03","Yukon","2016A000260","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297021959","285.42.2","831","","p","","0"
"2025-03","Yukon","2016A000260","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297021960","285.42.3","374","","p","","0"
"2025-03","Northern Yukon","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297022190","286.41.1","274","","p","","0"
"2025-03","Northern Yukon","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297022191","286.41.2","59","","p","","0"
"2025-03","Northern Yukon","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297022192","286.41.3","215","","p","","0"
"2025-03","Northern Yukon","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297022193","286.42.1","274","","p","","0"
"2025-03","Northern Yukon","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297022194","286.42.2","59","","p","","0"
"2025-03","Northern Yukon","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297022195","286.42.3","215","","p","","0"
"2025-03","Beaver Creek","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297022425","287.41.1","274","","p","","0"
"2025-03","Beaver Creek","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297022426","287.41.2","59","","p","","0"
"2025-03","Beaver Creek","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297022427","287.41.3","215","","p","","0"
"2025-03","Beaver Creek","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297022428","287.42.1","274","","p","","0"
